time,Total gas used
2024-03-20 18:15,2090.202
2024-03-20 18:30,2090.207
2024-03-20 18:45,2090.207
2024-03-20 19:00,2090.207
2024-03-20 19:15,2090.212
2024-03-20 19:30,2090.212
2024-03-20 19:45,2090.215
2024-03-20 20:00,2090.215
2024-03-20 20:15,2090.221
2024-03-20 20:30,2090.221
2024-03-20 20:45,2090.221
2024-03-20 21:00,2090.221
2024-03-20 21:15,2090.221
2024-03-20 21:30,2090.226
2024-03-20 21:45,2090.226
2024-03-20 22:00,2090.226
2024-03-20 22:15,2090.226
2024-03-20 22:30,2090.226
2024-03-20 22:45,2090.226
2024-03-20 23:00,2090.230
2024-03-20 23:15,2090.230
2024-03-20 23:30,2090.230
2024-03-20 23:45,2090.230
2024-03-21 00:00,2090.230
2024-03-21 00:15,2090.236
2024-03-21 00:30,2090.236
2024-03-21 00:45,2090.236
2024-03-21 01:00,2090.236
2024-03-21 01:15,2090.236
2024-03-21 01:30,2090.236
2024-03-21 01:45,2090.240
2024-03-21 02:00,2090.240
2024-03-21 02:15,2090.240
2024-03-21 02:30,2090.240
2024-03-21 02:45,2090.240
2024-03-21 03:00,2090.240
2024-03-21 03:15,2090.246
2024-03-21 03:30,2090.246
2024-03-21 03:45,2090.246
2024-03-21 04:00,2090.246
2024-03-21 04:15,2090.246
2024-03-21 04:30,2090.250
2024-03-21 04:45,2090.250
2024-03-21 05:00,2090.250
2024-03-21 05:15,2090.250
2024-03-21 05:30,2090.250
2024-03-21 05:45,2090.250
2024-03-21 06:00,2090.273
2024-03-21 06:15,2090.453
2024-03-21 06:30,2090.453
2024-03-21 06:45,2090.453
2024-03-21 07:00,2090.453
2024-03-21 07:15,2090.453
2024-03-21 07:30,2090.453
2024-03-21 07:45,2090.552
2024-03-21 08:00,2090.562
2024-03-21 08:15,2090.625
2024-03-21 08:30,2090.782
2024-03-21 08:45,2090.945
2024-03-21 09:00,2091.127
2024-03-21 09:15,2091.223
2024-03-21 09:30,2091.230
2024-03-21 09:45,2091.291
2024-03-21 10:00,2091.298
2024-03-21 10:15,2091.365
2024-03-21 10:30,2091.370
2024-03-21 10:45,2091.432
2024-03-21 11:00,2091.437
2024-03-21 11:15,2091.437
2024-03-21 11:30,2091.437
2024-03-21 11:45,2091.437
2024-03-21 12:00,2091.437
2024-03-21 12:15,2091.437
2024-03-21 12:30,2091.442
2024-03-21 12:45,2091.442
2024-03-21 13:00,2091.442
2024-03-21 13:15,2091.442
2024-03-21 13:30,2091.442
2024-03-21 13:45,2091.446
2024-03-21 14:00,2091.556
2024-03-21 14:15,2091.569
2024-03-21 14:30,2091.569
2024-03-21 14:45,2091.569
2024-03-21 15:00,2091.569
2024-03-21 15:15,2091.569
2024-03-21 15:30,2091.569
2024-03-21 15:45,2091.573
2024-03-21 16:00,2091.573
2024-03-21 16:15,2091.573
2024-03-21 16:30,2091.573
2024-03-21 16:45,2091.677
2024-03-21 17:00,2091.692
2024-03-21 17:15,2091.692
2024-03-21 17:30,2091.748
2024-03-21 17:45,2091.766
2024-03-21 18:00,2091.766
2024-03-21 18:15,2091.766
2024-03-21 18:30,2091.831
2024-03-21 18:45,2091.865
2024-03-21 19:00,2091.874
2024-03-21 19:15,2091.874
2024-03-21 19:30,2091.874
2024-03-21 19:45,2091.881
2024-03-21 20:00,2091.881
2024-03-21 20:15,2091.881
2024-03-21 20:30,2091.881
2024-03-21 20:45,2091.881
2024-03-21 21:00,2091.881
2024-03-21 21:15,2091.886
2024-03-21 21:30,2091.886
2024-03-21 21:45,2091.886
2024-03-21 22:00,2091.886
2024-03-21 22:15,2091.886
2024-03-21 22:30,2091.891
2024-03-21 22:45,2092.012
2024-03-21 23:00,2092.022
2024-03-21 23:15,2092.022
2024-03-21 23:30,2092.022
2024-03-21 23:45,2092.022
2024-03-22 00:00,2092.022
2024-03-22 00:15,2092.027
2024-03-22 00:30,2092.027
2024-03-22 00:45,2092.027
2024-03-22 01:00,2092.027
2024-03-22 01:15,2092.027
2024-03-22 01:30,2092.027
2024-03-22 01:45,2092.031
2024-03-22 02:00,2092.031
2024-03-22 02:15,2092.031
2024-03-22 02:30,2092.031
2024-03-22 02:45,2092.031
2024-03-22 03:00,2092.031
2024-03-22 03:15,2092.037
2024-03-22 03:30,2092.037
2024-03-22 03:45,2092.037
2024-03-22 04:00,2092.037
2024-03-22 04:15,2092.037
2024-03-22 04:30,2092.041
2024-03-22 04:45,2092.041
2024-03-22 05:00,2092.041
2024-03-22 05:15,2092.041
2024-03-22 05:30,2092.041
2024-03-22 05:45,2092.041
2024-03-22 06:00,2092.046
2024-03-22 06:15,2092.175
2024-03-22 06:30,2092.188
2024-03-22 06:45,2092.188
2024-03-22 07:00,2092.188
2024-03-22 07:15,2092.198
2024-03-22 07:30,2092.283
2024-03-22 07:45,2092.482
2024-03-22 08:00,2092.558
2024-03-22 08:15,2092.616
2024-03-22 08:30,2092.749
2024-03-22 08:45,2092.800
2024-03-22 09:00,2092.922
2024-03-22 09:15,2092.980
2024-03-22 09:30,2093.048
2024-03-22 09:45,2093.081
2024-03-22 10:00,2093.147
2024-03-22 10:15,2093.182
2024-03-22 10:30,2093.242
2024-03-22 10:45,2093.281
2024-03-22 11:00,2093.315
2024-03-22 11:15,2093.361
2024-03-22 11:30,2093.409
2024-03-22 11:45,2093.409
2024-03-22 12:00,2093.413
2024-03-22 12:15,2093.498
2024-03-22 12:30,2093.557
2024-03-22 12:45,2093.615
2024-03-22 13:00,2093.696
2024-03-22 13:15,2093.792
2024-03-22 13:30,2093.799
2024-03-22 13:45,2093.799
2024-03-22 14:00,2093.799
2024-03-22 14:15,2093.799
2024-03-22 14:30,2093.799
2024-03-22 14:45,2093.799
2024-03-22 15:00,2093.804
2024-03-22 15:15,2093.870
2024-03-22 15:30,2093.936
2024-03-22 15:45,2093.941
2024-03-22 16:00,2093.941
2024-03-22 16:15,2093.941
2024-03-22 16:30,2094.032
2024-03-22 16:45,2094.066
2024-03-22 17:00,2094.216
2024-03-22 17:15,2094.277
2024-03-22 17:30,2094.301
2024-03-22 17:45,2094.301
2024-03-22 18:00,2094.301
2024-03-22 18:15,2094.301
2024-03-22 18:30,2094.301
2024-03-22 18:45,2094.301
2024-03-22 19:00,2094.305
2024-03-22 19:15,2094.305
2024-03-22 19:30,2094.305
2024-03-22 19:45,2094.305
2024-03-22 20:00,2094.314
2024-03-22 20:15,2094.314
2024-03-22 20:30,2094.314
2024-03-22 20:45,2094.516
2024-03-22 21:00,2094.632
2024-03-22 21:15,2094.632
2024-03-22 21:30,2094.632
2024-03-22 21:45,2094.636
2024-03-22 22:00,2094.636
2024-03-22 22:15,2094.636
2024-03-22 22:30,2094.636
2024-03-22 22:45,2094.636
2024-03-22 23:00,2094.636
2024-03-22 23:15,2094.640
2024-03-22 23:30,2094.640
2024-03-22 23:45,2094.640
2024-03-23 00:00,2094.640
2024-03-23 00:15,2094.640
2024-03-23 00:30,2094.644
2024-03-23 00:45,2094.644
2024-03-23 01:00,2094.644
2024-03-23 01:15,2094.644
2024-03-23 01:30,2094.644
2024-03-23 01:45,2094.644
2024-03-23 02:00,2094.649
2024-03-23 02:15,2094.649
2024-03-23 02:30,2094.649
2024-03-23 02:45,2094.649
2024-03-23 03:00,2094.649
2024-03-23 03:15,2094.652
2024-03-23 03:30,2094.652
2024-03-23 03:45,2094.652
2024-03-23 04:00,2094.652
2024-03-23 04:15,2094.652
2024-03-23 04:30,2094.652
2024-03-23 04:45,2094.657
2024-03-23 05:00,2094.657
2024-03-23 05:15,2094.657
2024-03-23 05:30,2094.657
2024-03-23 05:45,2094.657
2024-03-23 06:00,2094.657
2024-03-23 06:15,2094.662
2024-03-23 06:30,2094.662
2024-03-23 06:45,2094.662
2024-03-23 07:00,2094.662
2024-03-23 07:15,2094.662
2024-03-23 07:30,2094.667
2024-03-23 07:45,2094.667
2024-03-23 08:00,2094.667
2024-03-23 08:15,2094.667
2024-03-23 08:30,2094.667
2024-03-23 08:45,2094.667
2024-03-23 09:00,2094.671
2024-03-23 09:15,2094.671
2024-03-23 09:30,2094.671
2024-03-23 09:45,2094.749
2024-03-23 10:00,2094.886
2024-03-23 10:15,2094.886
2024-03-23 10:30,2094.886
2024-03-23 10:45,2094.886
2024-03-23 11:00,2094.886
2024-03-23 11:15,2094.958
2024-03-23 11:30,2095.025
2024-03-23 11:45,2095.075
2024-03-23 12:00,2095.138
2024-03-23 12:15,2095.192
2024-03-23 12:30,2095.254
2024-03-23 12:45,2095.305
2024-03-23 13:00,2095.368
2024-03-23 13:15,2095.417
2024-03-23 13:30,2095.475
2024-03-23 13:45,2095.521
2024-03-23 14:00,2095.583
2024-03-23 14:15,2095.630
2024-03-23 14:30,2095.687
2024-03-23 14:45,2095.733
2024-03-23 15:00,2095.794
2024-03-23 15:15,2095.837
2024-03-23 15:30,2095.898
2024-03-23 15:45,2095.939
2024-03-23 16:00,2096.043
2024-03-23 16:15,2096.096
2024-03-23 16:30,2096.176
2024-03-23 16:45,2096.212
2024-03-23 17:00,2096.269
2024-03-23 17:15,2096.308
2024-03-23 17:30,2096.398
2024-03-23 17:45,2096.409
2024-03-23 18:00,2096.409
2024-03-23 18:15,2096.439
2024-03-23 18:30,2096.540
2024-03-23 18:45,2096.566
2024-03-23 19:00,2096.667
2024-03-23 19:15,2096.694
2024-03-23 19:30,2096.711
2024-03-23 19:45,2096.711
2024-03-23 20:00,2096.711
2024-03-23 20:15,2096.711
2024-03-23 20:30,2096.711
2024-03-23 20:45,2096.711
2024-03-23 21:00,2096.715
2024-03-23 21:15,2096.715
2024-03-23 21:30,2096.715
2024-03-23 21:45,2096.715
2024-03-23 22:00,2096.715
2024-03-23 22:15,2096.721
2024-03-23 22:30,2096.721
2024-03-23 22:45,2096.721
2024-03-23 23:00,2096.721
2024-03-23 23:15,2096.721
2024-03-23 23:30,2096.741
2024-03-23 23:45,2096.812
2024-03-24 00:00,2096.812
2024-03-24 00:15,2096.812
2024-03-24 00:30,2096.812
2024-03-24 00:45,2096.812
2024-03-24 01:00,2096.812
2024-03-24 01:15,2096.818
2024-03-24 01:30,2096.818
2024-03-24 01:45,2096.818
2024-03-24 02:00,2096.818
2024-03-24 02:15,2096.818
2024-03-24 02:30,2096.822
2024-03-24 02:45,2096.822
2024-03-24 03:00,2096.822
2024-03-24 03:15,2096.822
2024-03-24 03:30,2096.822
2024-03-24 03:45,2096.822
2024-03-24 04:00,2096.827
2024-03-24 04:15,2096.827
2024-03-24 04:30,2096.827
2024-03-24 04:45,2096.827
2024-03-24 05:00,2096.827
2024-03-24 05:15,2096.827
2024-03-24 05:30,2096.832
2024-03-24 05:45,2096.832
2024-03-24 06:00,2096.832
2024-03-24 06:15,2096.832
2024-03-24 06:30,2096.832
2024-03-24 06:45,2096.836
2024-03-24 07:00,2096.836
2024-03-24 07:15,2096.881
2024-03-24 07:30,2096.929
2024-03-24 07:45,2096.929
2024-03-24 08:00,2096.929
2024-03-24 08:15,2096.940
2024-03-24 08:30,2096.940
2024-03-24 08:45,2096.940
2024-03-24 09:00,2096.940
2024-03-24 09:15,2096.940
2024-03-24 09:30,2096.940
2024-03-24 09:45,2096.946
2024-03-24 10:00,2097.029
2024-03-24 10:15,2097.043
2024-03-24 10:30,2097.043
2024-03-24 10:45,2097.043
2024-03-24 11:00,2097.043
2024-03-24 11:15,2097.043
2024-03-24 11:30,2097.047
2024-03-24 11:45,2097.047
2024-03-24 12:00,2097.047
2024-03-24 12:15,2097.047
2024-03-24 12:30,2097.066
2024-03-24 12:45,2097.066
2024-03-24 13:00,2097.066
2024-03-24 13:15,2097.066
2024-03-24 13:30,2097.066
2024-03-24 13:45,2097.066
2024-03-24 14:00,2097.151
2024-03-24 14:15,2097.161
2024-03-24 14:30,2097.161
2024-03-24 14:45,2097.161
2024-03-24 15:00,2097.161
2024-03-24 15:15,2097.161
2024-03-24 15:30,2097.161
2024-03-24 15:45,2097.166
2024-03-24 16:00,2097.166
2024-03-24 16:15,2097.166
2024-03-24 16:30,2097.166
2024-03-24 16:45,2097.166
2024-03-24 17:00,2097.368
2024-03-24 17:15,2097.485
2024-03-24 17:30,2097.485
2024-03-24 17:45,2097.485
2024-03-24 18:00,2097.488
2024-03-24 18:15,2097.490
2024-03-24 18:30,2097.490
2024-03-24 18:45,2097.490
2024-03-24 19:00,2097.490
2024-03-24 19:15,2097.490
2024-03-24 19:30,2097.497
2024-03-24 19:45,2097.582
2024-03-24 20:00,2097.595
2024-03-24 20:15,2097.597
2024-03-24 20:30,2097.597
2024-03-24 20:45,2097.597
2024-03-24 21:00,2097.597
2024-03-24 21:15,2097.597
2024-03-24 21:30,2097.597
2024-03-24 21:45,2097.605
2024-03-24 22:00,2097.605
2024-03-24 22:15,2097.605
2024-03-24 22:30,2097.605
2024-03-24 22:45,2097.605
2024-03-24 23:00,2097.609
2024-03-24 23:15,2097.609
2024-03-24 23:30,2097.609
2024-03-24 23:45,2097.609
2024-03-25 00:00,2097.609
2024-03-25 00:15,2097.691
2024-03-25 00:30,2097.702
2024-03-25 00:45,2097.702
2024-03-25 01:00,2097.702
2024-03-25 01:15,2097.702
2024-03-25 01:30,2097.702
2024-03-25 01:45,2097.706
2024-03-25 02:00,2097.706
2024-03-25 02:15,2097.706
2024-03-25 02:30,2097.706
2024-03-25 02:45,2097.706
2024-03-25 03:00,2097.706
2024-03-25 03:15,2097.711
2024-03-25 03:30,2097.792
2024-03-25 03:45,2097.804
2024-03-25 04:00,2097.804
2024-03-25 04:15,2097.804
2024-03-25 04:30,2097.804
2024-03-25 04:45,2097.804
2024-03-25 05:00,2097.869
2024-03-25 05:15,2097.959
2024-03-25 05:30,2098.034
2024-03-25 05:45,2098.043
2024-03-25 06:00,2098.043
2024-03-25 06:15,2098.043
2024-03-25 06:30,2098.126
2024-03-25 06:45,2098.291
2024-03-25 07:00,2098.615
2024-03-25 07:15,2098.684
2024-03-25 07:30,2098.689
2024-03-25 07:45,2098.725
2024-03-25 08:00,2098.725
2024-03-25 08:15,2098.725
2024-03-25 08:30,2098.725
2024-03-25 08:45,2098.725
2024-03-25 09:00,2098.875
2024-03-25 09:15,2099.013
2024-03-25 09:30,2099.013
2024-03-25 09:45,2099.013
2024-03-25 10:00,2099.013
2024-03-25 10:15,2099.013
2024-03-25 10:30,2099.013
2024-03-25 10:45,2099.013
2024-03-25 11:00,2099.089
2024-03-25 11:15,2099.165
2024-03-25 11:30,2099.205
2024-03-25 11:45,2099.279
2024-03-25 12:00,2099.290
2024-03-25 12:15,2099.290
2024-03-25 12:30,2099.290
2024-03-25 12:45,2099.290
2024-03-25 13:00,2099.290
2024-03-25 13:15,2099.290
2024-03-25 13:30,2099.376
2024-03-25 13:45,2099.390
2024-03-25 14:00,2099.390
2024-03-25 14:15,2099.390
2024-03-25 14:30,2099.390
2024-03-25 14:45,2099.390
2024-03-25 15:00,2099.394
2024-03-25 15:15,2099.475
2024-03-25 15:30,2099.558
2024-03-25 15:45,2099.637
2024-03-25 16:00,2099.699
2024-03-25 16:15,2099.777
2024-03-25 16:30,2099.830
2024-03-25 16:45,2099.908
2024-03-25 17:00,2099.964
2024-03-25 17:15,2100.038
2024-03-25 17:30,2100.093
2024-03-25 17:45,2100.165
2024-03-25 18:00,2100.259
2024-03-25 18:15,2100.287
2024-03-25 18:30,2100.341
2024-03-25 18:45,2100.341
2024-03-25 19:00,2100.341
2024-03-25 19:15,2100.341
2024-03-25 19:30,2100.341
2024-03-25 19:45,2100.341
2024-03-25 20:00,2100.346
2024-03-25 20:15,2100.346
2024-03-25 20:30,2100.346
2024-03-25 20:45,2100.346
2024-03-25 21:00,2100.346
2024-03-25 21:15,2100.351
2024-03-25 21:30,2100.354
2024-03-25 21:45,2100.354
2024-03-25 22:00,2100.455
2024-03-25 22:15,2100.590
2024-03-25 22:30,2100.590
2024-03-25 22:45,2100.590
2024-03-25 23:00,2100.590
2024-03-25 23:15,2100.590
2024-03-25 23:30,2100.590
2024-03-25 23:45,2100.597
2024-03-26 00:00,2100.597
2024-03-26 00:15,2100.597
2024-03-26 00:30,2100.597
2024-03-26 00:45,2100.597
2024-03-26 01:00,2100.597
2024-03-26 01:15,2100.602
2024-03-26 01:30,2100.602
2024-03-26 01:45,2100.602
2024-03-26 02:00,2100.706
2024-03-26 02:15,2100.706
2024-03-26 02:30,2100.706
2024-03-26 02:45,2100.706
2024-03-26 03:00,2100.706
2024-03-26 03:15,2100.706
2024-03-26 03:30,2100.710
2024-03-26 03:45,2100.710
2024-03-26 04:00,2100.710
2024-03-26 04:15,2100.710
2024-03-26 04:30,2100.710
2024-03-26 04:45,2100.710
2024-03-26 05:00,2100.716
2024-03-26 05:15,2100.716
2024-03-26 05:30,2100.716
2024-03-26 05:45,2100.716
2024-03-26 06:00,2100.716
2024-03-26 06:15,2100.720
2024-03-26 06:30,2100.725
2024-03-26 06:45,2101.092
2024-03-26 07:00,2101.188
2024-03-26 07:15,2101.256
2024-03-26 07:30,2101.324
2024-03-26 07:45,2101.324
2024-03-26 08:00,2101.324
2024-03-26 08:15,2101.324
2024-03-26 08:30,2101.400
2024-03-26 08:45,2101.429
2024-03-26 09:00,2101.429
2024-03-26 09:15,2101.429
2024-03-26 09:30,2101.489
2024-03-26 09:45,2101.604
2024-03-26 10:00,2101.691
2024-03-26 10:15,2101.801
2024-03-26 10:30,2101.873
2024-03-26 10:45,2101.942
2024-03-26 11:00,2101.989
2024-03-26 11:15,2102.047
2024-03-26 11:30,2102.163
2024-03-26 11:45,2102.215
2024-03-26 12:00,2102.277
2024-03-26 12:15,2102.337
2024-03-26 12:30,2102.415
2024-03-26 12:45,2102.465
2024-03-26 13:00,2102.494
2024-03-26 13:15,2102.494
2024-03-26 13:30,2102.546
2024-03-26 13:45,2102.615
2024-03-26 14:00,2102.620
2024-03-26 14:15,2102.620
2024-03-26 14:30,2102.675
2024-03-26 14:45,2102.711
2024-03-26 15:00,2102.718
2024-03-26 15:15,2102.718
2024-03-26 15:30,2102.815
2024-03-26 15:45,2102.905
2024-03-26 16:00,2102.952
2024-03-26 16:15,2103.042
2024-03-26 16:30,2103.124
2024-03-26 16:45,2103.204
2024-03-26 17:00,2103.284
2024-03-26 17:15,2103.364
2024-03-26 17:30,2103.415
2024-03-26 17:45,2103.497
2024-03-26 18:00,2103.579
2024-03-26 18:15,2103.665
2024-03-26 18:30,2103.736
2024-03-26 18:45,2103.810
2024-03-26 19:00,2103.860
2024-03-26 19:15,2103.936
2024-03-26 19:30,2103.985
2024-03-26 19:45,2104.191
2024-03-26 20:00,2104.216
2024-03-26 20:15,2104.293
2024-03-26 20:30,2104.341
2024-03-26 20:45,2104.422
2024-03-26 21:00,2104.465
2024-03-26 21:15,2104.553
2024-03-26 21:30,2104.756
2024-03-26 21:45,2104.985
2024-03-26 22:00,2104.985
2024-03-26 22:15,2104.985
2024-03-26 22:30,2104.985
2024-03-26 22:45,2104.985
2024-03-26 23:00,2104.985
2024-03-26 23:15,2104.985
2024-03-26 23:30,2104.985
2024-03-26 23:45,2104.985
2024-03-27 00:00,2104.985
2024-03-27 00:15,2104.985
2024-03-27 00:30,2104.989
2024-03-27 00:45,2104.989
2024-03-27 01:00,2104.989
2024-03-27 01:15,2104.989
2024-03-27 01:30,2104.989
2024-03-27 01:45,2104.989
2024-03-27 02:00,2104.993
2024-03-27 02:15,2104.993
2024-03-27 02:30,2104.993
2024-03-27 02:45,2105.078
2024-03-27 03:00,2105.091
2024-03-27 03:15,2105.091
2024-03-27 03:30,2105.091
2024-03-27 03:45,2105.091
2024-03-27 04:00,2105.091
2024-03-27 04:15,2105.095
2024-03-27 04:30,2105.095
2024-03-27 04:45,2105.095
2024-03-27 05:00,2105.155
2024-03-27 05:15,2105.272
2024-03-27 05:30,2105.272
2024-03-27 05:45,2105.272
2024-03-27 06:00,2105.272
2024-03-27 06:15,2105.272
2024-03-27 06:30,2105.272
2024-03-27 06:45,2105.277
2024-03-27 07:00,2105.277
2024-03-27 07:15,2105.277
2024-03-27 07:30,2105.277
2024-03-27 07:45,2105.368
2024-03-27 08:00,2105.600
2024-03-27 08:15,2105.665
2024-03-27 08:30,2105.868
2024-03-27 08:45,2106.028
2024-03-27 09:00,2106.210
2024-03-27 09:15,2106.257
2024-03-27 09:30,2106.432
2024-03-27 09:45,2106.478
2024-03-27 10:00,2106.649
2024-03-27 10:15,2106.692
2024-03-27 10:30,2106.788
2024-03-27 10:45,2106.799
2024-03-27 11:00,2106.896
2024-03-27 11:15,2106.909
2024-03-27 11:30,2107.086
2024-03-27 11:45,2107.137
2024-03-27 12:00,2107.226
2024-03-27 12:15,2107.237
2024-03-27 12:30,2107.237
2024-03-27 12:45,2107.237
2024-03-27 13:00,2107.237
2024-03-27 13:15,2107.237
2024-03-27 13:30,2107.339
2024-03-27 13:45,2107.473
2024-03-27 14:00,2107.544
2024-03-27 14:15,2107.544
2024-03-27 14:30,2107.544
2024-03-27 14:45,2107.640
2024-03-27 15:00,2107.752
2024-03-27 15:15,2107.752
2024-03-27 15:30,2107.752
2024-03-27 15:45,2107.752
2024-03-27 16:00,2107.853
2024-03-27 16:15,2107.859
2024-03-27 16:30,2107.859
2024-03-27 16:45,2107.927
2024-03-27 17:00,2108.049
2024-03-27 17:15,2108.052
2024-03-27 17:30,2108.061
2024-03-27 17:45,2108.061
2024-03-27 18:00,2108.061
2024-03-27 18:15,2108.061
2024-03-27 18:30,2108.224
2024-03-27 18:45,2108.339
2024-03-27 19:00,2108.419
2024-03-27 19:15,2108.419
2024-03-27 19:30,2108.438
2024-03-27 19:45,2108.608
2024-03-27 20:00,2108.618
2024-03-27 20:15,2108.618
2024-03-27 20:30,2108.618
2024-03-27 20:45,2108.618
2024-03-27 21:00,2108.654
2024-03-27 21:15,2108.828
2024-03-27 21:30,2108.828
2024-03-27 21:45,2108.828
2024-03-27 22:00,2108.828
2024-03-27 22:15,2108.828
2024-03-27 22:30,2108.828
2024-03-27 22:45,2108.832
2024-03-27 23:00,2108.844
2024-03-27 23:15,2108.913
2024-03-27 23:30,2108.913
2024-03-27 23:45,2108.913
2024-03-28 00:00,2108.913
2024-03-28 00:15,2108.913
2024-03-28 00:30,2108.913
2024-03-28 00:45,2108.917
2024-03-28 01:00,2108.917
2024-03-28 01:15,2108.917
2024-03-28 01:30,2108.917
2024-03-28 01:45,2108.917
2024-03-28 02:00,2108.921
2024-03-28 02:15,2108.921
2024-03-28 02:30,2108.921
2024-03-28 02:45,2108.921
2024-03-28 03:00,2108.921
2024-03-28 03:15,2108.921
2024-03-28 03:30,2108.963
2024-03-28 03:45,2109.087
2024-03-28 04:00,2109.108
2024-03-28 04:15,2109.108
2024-03-28 04:30,2109.108
2024-03-28 04:45,2109.108
2024-03-28 05:00,2109.108
2024-03-28 05:15,2109.197
2024-03-28 05:30,2109.199
2024-03-28 05:45,2109.287
2024-03-28 06:00,2109.447
2024-03-28 06:15,2109.505
2024-03-28 06:30,2109.517
2024-03-28 06:45,2109.523
2024-03-28 07:00,2109.841
2024-03-28 07:15,2109.908
2024-03-28 07:30,2110.197
2024-03-28 07:45,2110.355
2024-03-28 08:00,2110.455
2024-03-28 08:15,2110.561
2024-03-28 08:30,2110.638
2024-03-28 08:45,2110.683
2024-03-28 09:00,2110.758
2024-03-28 09:15,2110.876
2024-03-28 09:30,2110.976
2024-03-28 09:45,2111.042
2024-03-28 10:00,2111.101
2024-03-28 10:15,2111.178
2024-03-28 10:30,2111.303
2024-03-28 10:45,2111.428
2024-03-28 11:00,2111.428
2024-03-28 11:15,2111.510
2024-03-28 11:30,2111.617
2024-03-28 11:45,2111.688
2024-03-28 12:00,2111.728
2024-03-28 12:15,2111.732
2024-03-28 12:30,2111.752
2024-03-28 12:45,2111.812
2024-03-28 13:00,2111.864
2024-03-28 13:15,2111.872
2024-03-28 13:30,2111.872
2024-03-28 13:45,2111.872
2024-03-28 14:00,2111.872
2024-03-28 14:15,2111.932
2024-03-28 14:30,2112.001
2024-03-28 14:45,2112.003
2024-03-28 15:00,2112.003
2024-03-28 15:15,2112.003
2024-03-28 15:30,2112.003
2024-03-28 15:45,2112.066
2024-03-28 16:00,2112.167
2024-03-28 16:15,2112.180
2024-03-28 16:30,2112.180
2024-03-28 16:45,2112.180
2024-03-28 17:00,2112.180
2024-03-28 17:15,2112.184
2024-03-28 17:30,2112.265
2024-03-28 17:45,2112.265
2024-03-28 18:00,2112.265
2024-03-28 18:15,2112.265
2024-03-28 18:30,2112.338
