time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh,L1 max W,L2 max W,L3 max W
2024-04-08 19:15,19121.032,18874.949,0.000,0.000,107,248,23
2024-04-08 19:30,19121.032,18875.025,0.000,0.000,106,231,23
2024-04-08 19:45,19121.032,18875.087,0.000,0.000,105,1425,23
2024-04-08 20:00,19121.032,18875.235,0.000,0.000,120,2284,28
2024-04-08 20:15,19121.032,18875.628,0.000,0.000,136,301,31
2024-04-08 20:30,19121.032,18875.750,0.000,0.000,97,280,23
2024-04-08 20:45,19121.032,18875.840,0.000,0.000,125,2703,25
2024-04-08 21:00,19121.032,18876.492,0.000,0.000,111,583,23
2024-04-08 21:15,19121.032,18876.615,0.000,0.000,99,330,30
2024-04-08 21:30,19121.032,18876.710,0.000,0.000,139,281,28
2024-04-08 21:45,19121.032,18876.809,0.000,0.000,131,435,34
2024-04-08 22:00,19121.032,18876.901,0.000,0.000,97,536,23
2024-04-08 22:15,19121.032,18876.999,0.000,0.000,97,220,23
2024-04-08 22:30,19121.032,18877.081,0.000,0.000,108,111,22
2024-04-08 22:45,19121.032,18877.138,0.000,0.000,87,216,23
2024-04-08 23:00,19121.037,18877.215,0.000,0.000,100,215,33
2024-04-08 23:15,19121.110,18877.215,0.000,0.000,133,343,30
2024-04-08 23:30,19121.169,18877.215,0.000,0.000,109,172,23
2024-04-08 23:45,19121.242,18877.215,0.000,0.000,62,358,22
2024-04-09 00:00,19121.280,18877.215,0.000,0.000,103,178,22
2024-04-09 00:15,19121.346,18877.215,0.000,0.000,109,162,22
2024-04-09 00:30,19121.416,18877.215,0.000,0.000,91,307,22
2024-04-09 00:45,19121.460,18877.215,0.000,0.000,114,193,23
2024-04-09 01:00,19121.541,18877.215,0.000,0.000,270,65,22
2024-04-09 01:15,19121.604,18877.215,0.000,0.000,287,164,22
2024-04-09 01:30,19121.722,18877.215,0.000,0.000,109,172,22
2024-04-09 01:45,19121.767,18877.215,0.000,0.000,169,172,23
2024-04-09 02:00,19121.845,18877.215,0.000,0.000,109,224,22
2024-04-09 02:15,19121.925,18877.215,0.000,0.000,125,65,23
2024-04-09 02:30,19121.981,18877.215,0.000,0.000,155,163,22
2024-04-09 02:45,19122.057,18877.215,0.000,0.000,125,551,23
2024-04-09 03:00,19122.141,18877.215,0.000,0.000,82,61,22
2024-04-09 03:15,19122.172,18877.215,0.000,0.000,99,197,23
2024-04-09 03:30,19122.249,18877.215,0.000,0.000,120,201,22
2024-04-09 03:45,19122.321,18877.215,0.000,0.000,95,49,22
2024-04-09 04:00,19122.366,18877.215,0.000,0.000,133,195,23
2024-04-09 04:15,19122.434,18877.215,0.000,0.000,108,199,23
2024-04-09 04:30,19122.499,18877.215,0.000,0.000,61,65,22
2024-04-09 04:45,19122.536,18877.215,0.000,0.000,113,233,22
2024-04-09 05:00,19122.612,18877.215,0.000,0.000,137,125,22
2024-04-09 05:15,19122.662,18877.215,0.000,0.000,103,163,22
2024-04-09 05:30,19122.725,18877.215,0.000,0.000,116,349,22
2024-04-09 05:45,19122.788,18877.215,0.000,0.000,97,467,22
2024-04-09 06:00,19122.864,18877.215,0.000,0.000,99,604,302
2024-04-09 06:15,19122.982,18877.215,0.000,0.000,292,389,26
2024-04-09 06:30,19123.092,18877.215,0.000,0.000,380,212,22
2024-04-09 06:45,19123.235,18877.215,0.000,0.000,287,224,22
2024-04-09 07:00,19123.365,18877.223,0.000,0.000,259,156,26
2024-04-09 07:15,19123.365,18877.318,0.000,0.000,268,379,30
2024-04-09 07:30,19123.365,18877.421,0.000,0.000,237,80,23
2024-04-09 07:45,19123.365,18877.514,0.000,0.000,248,410,23
2024-04-09 08:00,19123.365,18877.614,0.000,0.000,243,366,23
2024-04-09 08:15,19123.365,18877.694,0.000,0.000,244,105,23
2024-04-09 08:30,19123.365,18877.779,0.000,0.000,212,82,23
2024-04-09 08:45,19123.365,18877.862,0.000,0.000,260,131,23
2024-04-09 09:00,19123.365,18877.941,0.000,0.000,242,100,23
2024-04-09 09:15,19123.365,18878.026,0.000,0.000,237,100,23
2024-04-09 09:30,19123.365,18878.111,0.000,0.000,245,74,23
2024-04-09 09:45,19123.365,18878.190,0.000,0.000,342,156,23
2024-04-09 10:00,19123.365,18878.300,0.000,0.000,234,133,23
2024-04-09 10:15,19123.365,18878.380,0.000,0.000,223,132,23
2024-04-09 10:30,19123.365,18878.463,0.000,0.000,257,132,23
2024-04-09 10:45,19123.365,18878.540,0.000,0.000,195,134,23
2024-04-09 11:00,19123.365,18878.616,0.000,0.000,179,146,23
2024-04-09 11:15,19123.365,18878.688,0.000,0.000,244,146,23
2024-04-09 11:30,19123.365,18878.781,0.000,0.000,221,168,23
2024-04-09 11:45,19123.365,18878.855,0.000,0.000,241,172,23
2024-04-09 12:00,19123.365,18878.940,0.000,0.000,214,155,27
2024-04-09 12:15,19123.365,18879.015,0.000,0.000,165,166,32
2024-04-09 12:30,19123.365,18879.097,0.000,0.000,268,171,201
2024-04-09 12:45,19123.365,18879.199,0.000,0.000,1720,168,23
2024-04-09 13:00,19123.365,18879.500,0.000,0.000,258,133,23
2024-04-09 13:15,19123.365,18879.594,0.000,0.000,241,136,23
2024-04-09 13:30,19123.365,18879.677,0.000,0.000,2621,234,24
2024-04-09 13:45,19123.365,18880.018,0.000,0.000,2514,170,32
2024-04-09 14:00,19123.365,18880.447,0.000,0.000,208,143,31
2024-04-09 14:15,19123.365,18880.518,0.000,0.000,370,295,23
2024-04-09 14:30,19123.365,18880.646,0.000,0.000,160,272,196
2024-04-09 14:45,19123.365,18880.739,0.000,0.000,112,261,23
2024-04-09 15:00,19123.365,18880.829,0.000,0.000,133,218,23
2024-04-09 15:15,19123.365,18880.902,0.000,0.000,132,505,23
2024-04-09 15:30,19123.365,18880.982,0.000,0.000,64,231,23
2024-04-09 15:45,19123.365,18881.046,0.000,0.000,89,234,23
2024-04-09 16:00,19123.365,18881.122,0.000,0.000,130,220,23
2024-04-09 16:15,19123.365,18881.199,0.000,0.000,118,177,23
2024-04-09 16:30,19123.365,18881.270,0.000,0.000,76,194,23
2024-04-09 16:45,19123.365,18881.331,0.000,0.000,96,208,23
2024-04-09 17:00,19123.365,18881.409,0.000,0.000,94,230,23
2024-04-09 17:15,19123.365,18881.476,0.000,0.000,86,225,23
2024-04-09 17:30,19123.365,18881.544,0.000,0.000,105,158,23
2024-04-09 17:45,19123.365,18881.617,0.000,0.000,117,324,23
2024-04-09 18:00,19123.365,18881.700,0.000,0.000,60,204,23
2024-04-09 18:15,19123.365,18881.766,0.000,0.000,127,222,23
2024-04-09 18:30,19123.365,18881.837,0.000,0.000,130,218,23
2024-04-09 18:45,19123.365,18881.922,0.000,0.000,92,477,23
2024-04-09 19:00,19123.365,18881.996,0.000,0.000,2456,1174,23
2024-04-09 19:15,19123.365,18882.622,0.000,0.000,2813,1803,23
2024-04-09 19:30,19123.365,18883.521,0.000,0.000,2135,400,23
2024-04-09 19:45,19123.365,18884.000,0.000,0.000,149,396,22
2024-04-09 20:00,19123.365,18884.077,0.000,0.000,142,412,22
2024-04-09 20:15,19123.365,18884.151,0.000,0.000,80,2335,22
2024-04-09 20:30,19123.365,18884.513,0.000,0.000,106,630,179
2024-04-09 20:45,19123.365,18884.634,0.000,0.000,1654,1800,23
2024-04-09 21:00,19123.365,18885.146,0.000,0.000,1007,1035,34
2024-04-09 21:15,19123.365,18885.339,0.000,0.000,103,208,41
2024-04-09 21:30,19123.365,18885.423,0.000,0.000,104,426,33
2024-04-09 21:45,19123.365,18885.550,0.000,0.000,91,166,25
2024-04-09 22:00,19123.365,18885.624,0.000,0.000,81,343,23
2024-04-09 22:15,19123.365,18885.684,0.000,0.000,142,129,22
2024-04-09 22:30,19123.365,18885.771,0.000,0.000,130,230,22
2024-04-09 22:45,19123.365,18885.835,0.000,0.000,77,722,22
2024-04-09 23:00,19123.368,18885.902,0.000,0.000,109,500,23
2024-04-09 23:15,19123.432,18885.902,0.000,0.000,115,248,23
2024-04-09 23:30,19123.512,18885.902,0.000,0.000,88,150,26
2024-04-09 23:45,19123.580,18885.902,0.000,0.000,93,124,23
2024-04-10 00:00,19123.634,18885.902,0.000,0.000,99,214,22
2024-04-10 00:15,19123.682,18885.902,0.000,0.000,72,96,22
2024-04-10 00:30,19123.723,18885.902,0.000,0.000,122,122,22
2024-04-10 00:45,19123.773,18885.902,0.000,0.000,132,156,22
2024-04-10 01:00,19123.836,18885.902,0.000,0.000,67,159,22
2024-04-10 01:15,19123.879,18885.902,0.000,0.000,72,106,22
2024-04-10 01:30,19123.915,18885.902,0.000,0.000,107,346,23
2024-04-10 01:45,19123.970,18885.902,0.000,0.000,91,142,23
2024-04-10 02:00,19124.020,18885.902,0.000,0.000,104,102,23
2024-04-10 02:15,19124.066,18885.902,0.000,0.000,98,306,22
2024-04-10 02:30,19124.119,18885.902,0.000,0.000,78,105,22
2024-04-10 02:45,19124.149,18885.902,0.000,0.000,100,446,23
2024-04-10 03:00,19124.200,18885.902,0.000,0.000,126,127,22
2024-04-10 03:15,19124.257,18885.902,0.000,0.000,106,112,22
2024-04-10 03:30,19124.315,18885.902,0.000,0.000,78,122,23
2024-04-10 03:45,19124.351,18885.902,0.000,0.000,96,147,23
2024-04-10 04:00,19124.403,18885.902,0.000,0.000,191,132,23
2024-04-10 04:15,19124.460,18885.902,0.000,0.000,267,147,23
2024-04-10 04:30,19124.566,18885.902,0.000,0.000,158,88,23
2024-04-10 04:45,19124.610,18885.902,0.000,0.000,144,195,22
2024-04-10 05:00,19124.678,18885.902,0.000,0.000,115,132,22
2024-04-10 05:15,19124.731,18885.902,0.000,0.000,121,147,22
2024-04-10 05:30,19124.790,18885.902,0.000,0.000,156,336,22
2024-04-10 05:45,19124.845,18885.902,0.000,0.000,107,158,22
2024-04-10 06:00,19124.901,18885.902,0.000,0.000,85,178,22
2024-04-10 06:15,19124.952,18885.902,0.000,0.000,87,146,22
2024-04-10 06:30,19125.000,18885.902,0.000,0.000,114,46,22
2024-04-10 06:45,19125.043,18885.902,0.000,0.000,93,146,22
2024-04-10 07:00,19125.084,18885.906,0.000,0.000,109,343,22
2024-04-10 07:15,19125.084,18885.965,0.000,0.000,122,166,42
2024-04-10 07:30,19125.084,18886.021,0.000,0.000,54,2200,22
2024-04-10 07:45,19125.084,18886.374,0.000,0.000,121,1056,23
2024-04-10 08:00,19125.084,18886.474,0.000,0.000,135,396,23
2024-04-10 08:15,19125.084,18886.558,0.000,0.000,638,2498,22
2024-04-10 08:30,19125.084,18887.062,0.000,0.000,2192,2128,24
2024-04-10 08:45,19125.084,18887.847,0.000,0.000,2162,180,23
2024-04-10 09:00,19125.084,18888.236,0.000,0.000,107,209,23
2024-04-10 09:15,19125.084,18888.321,0.000,0.000,426,235,23
2024-04-10 09:30,19125.084,18888.472,0.000,0.000,481,210,205
2024-04-10 09:45,19125.084,18888.597,0.000,0.000,331,268,23
2024-04-10 10:00,19125.084,18888.722,0.000,0.000,388,272,23
2024-04-10 10:15,19125.084,18888.817,0.000,0.000,119,483,23
2024-04-10 10:30,19125.084,18888.905,0.000,0.000,118,260,23
2024-04-10 10:45,19125.084,18888.986,0.000,0.000,96,200,23
2024-04-10 11:00,19125.084,18889.049,0.000,0.000,93,182,23
2024-04-10 11:15,19125.084,18889.116,0.000,0.000,81,217,23
2024-04-10 11:30,19125.084,18889.183,0.000,0.000,265,178,23
2024-04-10 11:45,19125.084,18889.283,0.000,0.000,114,284,22
2024-04-10 12:00,19125.084,18889.372,0.000,0.000,146,230,23
2024-04-10 12:15,19125.084,18889.456,0.000,0.000,854,215,23
2024-04-10 12:30,19125.084,18889.582,0.000,0.000,77,202,23
2024-04-10 12:45,19125.084,18889.655,0.000,0.000,133,257,26
2024-04-10 13:00,19125.084,18889.747,0.000,0.000,665,236,31
2024-04-10 13:15,19125.084,18889.885,0.000,0.000,1068,283,23
2024-04-10 13:30,19125.084,18890.118,0.000,0.000,96,203,23
2024-04-10 13:45,19125.084,18890.191,0.000,0.000,98,286,23
2024-04-10 14:00,19125.084,18890.279,0.000,0.000,95,237,23
2024-04-10 14:15,19125.084,18890.369,0.000,0.000,126,272,23
2024-04-10 14:30,19125.084,18890.448,0.000,0.000,109,234,23
2024-04-10 14:45,19125.084,18890.534,0.000,0.000,98,233,23
2024-04-10 15:00,19125.084,18890.614,0.000,0.000,253,281,24
2024-04-10 15:15,19125.084,18890.713,0.000,0.000,261,190,31
2024-04-10 15:30,19125.084,18890.817,0.000,0.000,87,271,23
2024-04-10 15:45,19125.084,18890.890,0.000,0.000,143,168,23
2024-04-10 16:00,19125.084,18890.978,0.000,0.000,113,214,23
2024-04-10 16:15,19125.084,18891.056,0.000,0.000,126,471,23
2024-04-10 16:30,19125.084,18891.170,0.000,0.000,97,545,27
2024-04-10 16:45,19125.084,18891.303,0.000,0.000,132,734,32
2024-04-10 17:00,19125.084,18891.455,0.000,0.000,291,683,30
2024-04-10 17:15,19125.084,18891.644,0.000,0.000,282,499,23
2024-04-10 17:30,19125.084,18891.779,0.000,0.000,78,268,23
2024-04-10 17:45,19125.084,18891.862,0.000,0.000,156,158,23
2024-04-10 18:00,19125.084,18891.961,0.000,0.000,473,799,23
2024-04-10 18:15,19125.084,18892.133,0.000,0.000,1266,1701,23
2024-04-10 18:30,19125.084,18892.621,0.000,0.000,1236,1171,23
2024-04-10 18:45,19125.084,18893.003,0.000,0.000,347,472,23
2024-04-10 19:00,19125.084,18893.127,0.000,0.000,69,466,23
2024-04-10 19:15,19125.084,18893.197,0.000,0.000,98,684,22
2024-04-10 19:30,19125.084,18893.354,0.000,0.000,114,667,23
2024-04-10 19:45,19125.084,18893.432,0.000,0.000,81,440,32
2024-04-10 20:00,19125.084,18893.516,0.000,0.000,155,2420,30
2024-04-10 20:15,19125.084,18893.907,0.000,0.000,113,728,28
2024-04-10 20:30,19125.084,18894.024,0.000,0.000,63,520,41
2024-04-10 20:45,19125.084,18894.115,0.000,0.000,150,2319,30
2024-04-10 21:00,19125.084,18894.523,0.000,0.000,162,2221,32
2024-04-10 21:15,19125.084,18894.835,0.000,0.000,1946,437,30
2024-04-10 21:30,19125.084,18895.113,0.000,0.000,1059,588,23
2024-04-10 21:45,19125.084,18895.382,0.000,0.000,125,465,23
2024-04-10 22:00,19125.084,18895.463,0.000,0.000,124,348,22
2024-04-10 22:15,19125.084,18895.555,0.000,0.000,156,119,23
2024-04-10 22:30,19125.084,18895.636,0.000,0.000,129,372,23
2024-04-10 22:45,19125.084,18895.701,0.000,0.000,79,394,23
2024-04-10 23:00,19125.088,18895.757,0.000,0.000,143,149,23
2024-04-10 23:15,19125.161,18895.757,0.000,0.000,156,196,23
2024-04-10 23:30,19125.226,18895.757,0.000,0.000,105,81,22
2024-04-10 23:45,19125.276,18895.757,0.000,0.000,129,86,23
2024-04-11 00:00,19125.323,18895.757,0.000,0.000,89,81,23
2024-04-11 00:15,19125.366,18895.757,0.000,0.000,102,134,23
2024-04-11 00:30,19125.407,18895.757,0.000,0.000,143,78,23
2024-04-11 00:45,19125.461,18895.757,0.000,0.000,111,83,23
2024-04-11 01:00,19125.509,18895.757,0.000,0.000,78,86,22
2024-04-11 01:15,19125.551,18895.757,0.000,0.000,101,68,23
2024-04-11 01:30,19125.594,18895.757,0.000,0.000,92,378,22
2024-04-11 01:45,19125.646,18895.757,0.000,0.000,104,109,23
2024-04-11 02:00,19125.688,18895.757,0.000,0.000,127,152,22
2024-04-11 02:15,19125.737,18895.757,0.000,0.000,77,51,23
2024-04-11 02:30,19125.771,18895.757,0.000,0.000,57,68,22
2024-04-11 02:45,19125.806,18895.757,0.000,0.000,108,110,22
2024-04-11 03:00,19125.854,18895.757,0.000,0.000,133,89,22
2024-04-11 03:15,19125.899,18895.757,0.000,0.000,75,352,23
2024-04-11 03:30,19125.942,18895.757,0.000,0.000,103,70,23
2024-04-11 03:45,19125.982,18895.757,0.000,0.000,94,84,23
2024-04-11 04:00,19126.029,18895.757,0.000,0.000,99,120,22
2024-04-11 04:15,19126.076,18895.757,0.000,0.000,102,346,22
2024-04-11 04:30,19126.124,18895.757,0.000,0.000,92,68,22
2024-04-11 04:45,19126.163,18895.757,0.000,0.000,73,123,22
2024-04-11 05:00,19126.207,18895.757,0.000,0.000,107,82,22
2024-04-11 05:15,19126.248,18895.757,0.000,0.000,123,75,23
2024-04-11 05:30,19126.303,18895.757,0.000,0.000,75,80,23
2024-04-11 05:45,19126.341,18895.757,0.000,0.000,67,123,22
2024-04-11 06:00,19126.380,18895.757,0.000,0.000,103,85,23
2024-04-11 06:15,19126.426,18895.757,0.000,0.000,105,87,22
2024-04-11 06:30,19126.474,18895.757,0.000,0.000,92,87,22
2024-04-11 06:45,19126.518,18895.757,0.000,0.000,87,105,22
2024-04-11 07:00,19126.553,18895.760,0.000,0.000,86,103,32
2024-04-11 07:15,19126.553,18895.807,0.000,0.000,90,139,22
2024-04-11 07:30,19126.553,18895.857,0.000,0.000,131,514,22
2024-04-11 07:45,19126.553,18895.932,0.000,0.000,134,455,23
2024-04-11 08:00,19126.553,18896.030,0.000,0.000,252,750,32
2024-04-11 08:15,19126.553,18896.139,0.000,0.000,267,379,23
2024-04-11 08:30,19126.553,18896.241,0.000,0.000,108,259,22
2024-04-11 08:45,19126.553,18896.328,0.000,0.000,152,186,22
2024-04-11 09:00,19126.553,18896.427,0.000,0.000,917,462,22
2024-04-11 09:15,19126.553,18896.588,0.000,0.000,342,536,23
2024-04-11 09:30,19126.553,18896.717,0.000,0.000,172,456,23
2024-04-11 09:45,19126.553,18896.812,0.000,0.000,114,579,23
2024-04-11 10:00,19126.553,18896.928,0.000,0.000,101,213,23
2024-04-11 10:15,19126.553,18897.011,0.000,0.000,120,562,23
2024-04-11 10:30,19126.553,18897.125,0.000,0.000,108,238,23
2024-04-11 10:45,19126.553,18897.209,0.000,0.000,129,342,23
2024-04-11 11:00,19126.553,18897.343,0.000,0.000,126,298,23
2024-04-11 11:15,19126.553,18897.440,0.000,0.000,54,349,23
2024-04-11 11:30,19126.553,18897.550,0.000,0.000,267,603,22
2024-04-11 11:45,19126.553,18897.673,0.000,0.000,643,234,23
2024-04-11 12:00,19126.553,18897.807,0.000,0.000,88,586,23
2024-04-11 12:15,19126.553,18897.911,0.000,0.000,86,180,22
2024-04-11 12:30,19126.553,18897.992,0.000,0.000,79,319,30
2024-04-11 12:45,19126.553,18898.092,0.000,0.000,81,497,35
2024-04-11 13:00,19126.553,18898.174,0.000,0.000,1503,570,27
2024-04-11 13:15,19126.553,18898.389,0.000,0.000,800,320,23
2024-04-11 13:30,19126.553,18898.598,0.000,0.000,138,482,22
2024-04-11 13:45,19126.553,18898.710,0.000,0.000,74,591,23
2024-04-11 14:00,19126.553,18898.809,0.000,0.000,101,257,23
2024-04-11 14:15,19126.553,18898.901,0.000,0.000,124,593,23
2024-04-11 14:30,19126.553,18899.019,0.000,0.000,432,538,23
2024-04-11 14:45,19126.553,18899.141,0.000,0.000,2481,363,34
2024-04-11 15:00,19126.553,18899.787,0.000,0.000,853,212,25
2024-04-11 15:15,19126.553,18899.931,0.000,0.000,211,344,23
2024-04-11 15:30,19126.553,18900.073,0.000,0.000,189,916,23
2024-04-11 15:45,19126.553,18900.228,0.000,0.000,340,282,23
2024-04-11 16:00,19126.553,18900.353,0.000,0.000,100,668,23
2024-04-11 16:15,19126.553,18900.456,0.000,0.000,61,180,22
2024-04-11 16:30,19126.553,18900.523,0.000,0.000,119,600,22
2024-04-11 16:45,19126.553,18900.630,0.000,0.000,102,253,22
2024-04-11 17:00,19126.553,18900.709,0.000,0.000,94,522,22
2024-04-11 17:15,19126.553,18900.810,0.000,0.000,68,315,22
2024-04-11 17:30,19126.553,18900.892,0.000,0.000,886,223,23
2024-04-11 17:45,19126.553,18901.109,0.000,0.000,960,1087,23
2024-04-11 18:00,19126.553,18901.436,0.000,0.000,1207,499,23
2024-04-11 18:15,19126.553,18901.773,0.000,0.000,1246,2026,22
2024-04-11 18:30,19126.553,18902.323,0.000,0.000,104,289,23
2024-04-11 18:45,19126.553,18902.419,0.000,0.000,69,511,23
2024-04-11 19:00,19126.553,18902.493,0.000,0.000,122,208,23
2024-04-11 19:15,19126.553,18902.568,0.000,0.000,128,1228,23
2024-04-11 19:30,19126.553,18902.783,0.000,0.000,51,554,41
2024-04-11 19:45,19126.553,18902.871,0.000,0.000,1656,1397,30
2024-04-11 20:00,19126.553,18903.268,0.000,0.000,1644,592,23
2024-04-11 20:15,19126.553,18903.646,0.000,0.000,591,518,23
2024-04-11 20:30,19126.553,18903.790,0.000,0.000,93,298,22
2024-04-11 20:45,19126.553,18903.896,0.000,0.000,106,341,22
2024-04-11 21:00,19126.553,18904.006,0.000,0.000,102,370,23
2024-04-11 21:15,19126.553,18904.112,0.000,0.000,110,246,26
2024-04-11 21:30,19126.553,18904.209,0.000,0.000,131,212,23
2024-04-11 21:45,19126.553,18904.292,0.000,0.000,287,482,23
2024-04-11 22:00,19126.553,18904.396,0.000,0.000,291,2292,23
2024-04-11 22:15,19126.553,18904.831,0.000,0.000,114,418,23
2024-04-11 22:30,19126.553,18904.918,0.000,0.000,138,284,23
2024-04-11 22:45,19126.553,18905.020,0.000,0.000,145,2240,33
2024-04-11 23:00,19126.608,18905.535,0.000,0.000,132,1055,23
2024-04-11 23:15,19126.765,18905.535,0.000,0.000,157,200,23
2024-04-11 23:30,19126.842,18905.535,0.000,0.000,120,134,22
2024-04-11 23:45,19126.905,18905.535,0.000,0.000,66,115,22
2024-04-12 00:00,19126.953,18905.535,0.000,0.000,101,114,22
2024-04-12 00:15,19127.003,18905.535,0.000,0.000,122,93,22
2024-04-12 00:30,19127.063,18905.535,0.000,0.000,99,86,22
2024-04-12 00:45,19127.109,18905.535,0.000,0.000,107,113,22
2024-04-12 01:00,19127.168,18905.535,0.000,0.000,122,88,23
2024-04-12 01:15,19127.218,18905.535,0.000,0.000,78,137,22
2024-04-12 01:30,19127.272,18905.535,0.000,0.000,116,254,22
2024-04-12 01:45,19127.347,18905.535,0.000,0.000,125,222,22
2024-04-12 02:00,19127.439,18905.535,0.000,0.000,95,196,22
2024-04-12 02:15,19127.504,18905.535,0.000,0.000,85,82,22
2024-04-12 02:30,19127.549,18905.535,0.000,0.000,101,87,22
2024-04-12 02:45,19127.596,18905.535,0.000,0.000,90,88,22
2024-04-12 03:00,19127.645,18905.535,0.000,0.000,99,86,22
2024-04-12 03:15,19127.696,18905.535,0.000,0.000,123,112,22
2024-04-12 03:30,19127.750,18905.535,0.000,0.000,110,162,22
2024-04-12 03:45,19127.800,18905.535,0.000,0.000,64,196,22
2024-04-12 04:00,19127.865,18905.535,0.000,0.000,112,191,23
2024-04-12 04:15,19127.944,18905.535,0.000,0.000,114,194,23
2024-04-12 04:30,19128.023,18905.535,0.000,0.000,94,85,22
2024-04-12 04:45,19128.074,18905.535,0.000,0.000,79,110,22
2024-04-12 05:00,19128.116,18905.535,0.000,0.000,91,85,22
2024-04-12 05:15,19128.162,18905.535,0.000,0.000,87,322,22
2024-04-12 05:30,19128.213,18905.535,0.000,0.000,92,120,22
2024-04-12 05:45,19128.260,18905.535,0.000,0.000,115,408,22
2024-04-12 06:00,19128.324,18905.535,0.000,0.000,103,196,22
2024-04-12 06:15,19128.388,18905.535,0.000,0.000,60,509,22
2024-04-12 06:30,19128.465,18905.535,0.000,0.000,123,195,22
2024-04-12 06:45,19128.542,18905.535,0.000,0.000,105,136,22
2024-04-12 07:00,19128.600,18905.541,0.000,0.000,91,127,36
2024-04-12 07:15,19128.600,18905.600,0.000,0.000,97,225,30
2024-04-12 07:30,19128.600,18905.703,0.000,0.000,104,229,23
2024-04-12 07:45,19128.600,18905.801,0.000,0.000,116,719,22
2024-04-12 08:00,19128.600,18905.896,0.000,0.000,118,709,22
2024-04-12 08:15,19128.600,18905.982,0.000,0.000,131,723,23
2024-04-12 08:30,19128.600,18906.096,0.000,0.000,115,233,23
2024-04-12 08:45,19128.600,18906.186,0.000,0.000,59,232,23
2024-04-12 09:00,19128.600,18906.276,0.000,0.000,345,416,23
2024-04-12 09:15,19128.600,18906.393,0.000,0.000,297,166,23
2024-04-12 09:30,19128.600,18906.502,0.000,0.000,426,353,23
2024-04-12 09:45,19128.600,18906.656,0.000,0.000,249,141,23
2024-04-12 10:00,19128.600,18906.759,0.000,0.000,178,613,31
2024-04-12 10:15,19128.600,18906.842,0.000,0.000,270,148,36
2024-04-12 10:30,19128.600,18906.947,0.000,0.000,2654,363,41
2024-04-12 10:45,19128.600,18907.388,0.000,0.000,1589,148,31
2024-04-12 11:00,19128.600,18907.606,0.000,0.000,294,137,23
2024-04-12 11:15,19128.600,18907.723,0.000,0.000,449,135,23
2024-04-12 11:30,19128.600,18907.870,0.000,0.000,500,438,39
2024-04-12 11:45,19128.600,18908.044,0.000,0.000,307,1640,30
2024-04-12 12:00,19128.600,18908.329,0.000,0.000,412,152,23
2024-04-12 12:15,19128.600,18908.473,0.000,0.000,665,452,37
2024-04-12 12:30,19128.600,18908.632,0.000,0.000,271,154,41
2024-04-12 12:45,19128.600,18908.742,0.000,0.000,238,168,30
2024-04-12 13:00,19128.600,18908.829,0.000,0.000,259,760,23
2024-04-12 13:15,19128.600,18908.944,0.000,0.000,239,444,23
2024-04-12 13:30,19128.600,18909.050,0.000,0.000,208,126,23
2024-04-12 13:45,19128.600,18909.139,0.000,0.000,235,167,23
2024-04-12 14:00,19128.600,18909.235,0.000,0.000,270,346,28
2024-04-12 14:15,19128.600,18909.346,0.000,0.000,250,167,30
2024-04-12 14:30,19128.600,18909.445,0.000,0.000,175,130,24
2024-04-12 14:45,19128.600,18909.513,0.000,0.000,238,173,23
2024-04-12 15:00,19128.600,18909.615,0.000,0.000,240,230,23
2024-04-12 15:15,19128.600,18909.732,0.000,0.000,233,172,23
2024-04-12 15:30,19128.600,18909.840,0.000,0.000,274,197,23
2024-04-12 15:45,19128.600,18909.945,0.000,0.000,275,156,23
2024-04-12 16:00,19128.600,18910.043,0.000,0.000,219,430,23
2024-04-12 16:15,19128.600,18910.142,0.000,0.000,205,157,23
2024-04-12 16:30,19128.600,18910.206,0.000,0.000,1112,126,23
2024-04-12 16:45,19128.600,18910.426,0.000,0.000,146,266,23
2024-04-12 17:00,19128.600,18910.515,0.000,0.000,145,258,23
2024-04-12 17:15,19128.600,18910.619,0.000,0.000,271,267,23
2024-04-12 17:30,19128.600,18910.756,0.000,0.000,78,225,23
2024-04-12 17:45,19128.600,18910.827,0.000,0.000,125,283,23
2024-04-12 18:00,19128.600,18910.912,0.000,0.000,152,269,25
2024-04-12 18:15,19128.600,18911.018,0.000,0.000,145,602,30
2024-04-12 18:30,19128.600,18911.123,0.000,0.000,101,168,30
2024-04-12 18:45,19128.600,18911.181,0.000,0.000,946,271,29
2024-04-12 19:00,19128.600,18911.399,0.000,0.000,1058,227,23
2024-04-12 19:15,19128.600,18911.657,0.000,0.000,146,402,23
2024-04-12 19:30,19128.600,18911.771,0.000,0.000,98,620,23
2024-04-12 19:45,19128.600,18911.875,0.000,0.000,105,1851,23
2024-04-12 20:00,19128.600,18912.080,0.000,0.000,1915,579,23
2024-04-12 20:15,19128.600,18912.573,0.000,0.000,1117,2286,41
2024-04-12 20:30,19128.600,18913.127,0.000,0.000,753,1160,30
2024-04-12 20:45,19128.600,18913.529,0.000,0.000,117,251,25
2024-04-12 21:00,19128.600,18913.614,0.000,0.000,110,270,22
2024-04-12 21:15,19128.600,18913.706,0.000,0.000,76,2380,22
2024-04-12 21:30,19128.600,18914.262,0.000,0.000,136,453,23
2024-04-12 21:45,19128.600,18914.350,0.000,0.000,108,625,23
2024-04-12 22:00,19128.600,18914.454,0.000,0.000,129,322,42
